time,temperature_2m,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,global_tilted_irradiance,sunshine_duration,cloud_cover
2026-02-01 03:00:00,-3.9,0,0,0,0,0,0,0
2026-02-01 04:00:00,-4.1,0,0,0,0,0,0,0
2026-02-01 05:00:00,-4.1,0,0,0,0,0,0,0
2026-02-01 06:00:00,-4.2,0,0,0,0,0,0,0
2026-02-01 07:00:00,-4.5,37,12,25,103.8,37,0,0
2026-02-01 08:00:00,-4.4,190,111,79,455.2,190,604.66,0
2026-02-01 09:00:00,-2.9,354,247,107.00000000000001,625.9,354,3600,0
2026-02-01 10:00:00,0,488.00000000000006,366,122,722.4999999999999,488.00000000000006,3600,0
2026-02-01 11:00:00,3.1,569,439,130,767.5,569,3600,0
2026-02-01 12:00:00,4.9,578,418,160,712.8,578,3600,18
2026-02-01 13:00:00,6,506,317,189,577.5,506,3600,36
2026-02-01 14:00:00,6.5,391,221,170,478.3,391,3600,39
2026-02-01 15:00:00,6.7,206,89,117,268.3,206,3600,89
2026-02-01 16:00:00,6.4,71,21,49.99999999999999,125.89999999999999,71,3600,72
2026-02-01 17:00:00,5.9,4,0,4,0,4,1977,59
2026-02-01 18:00:00,4.6,0,0,0,0,0,0,50
2026-02-01 19:00:00,3.1,0,0,0,0,0,0,56
2026-02-01 20:00:00,1.1,0,0,0,0,0,0,53
2026-02-01 21:00:00,0.5,0,0,0,0,0,0,25
2026-02-01 22:00:00,-0.2,0,0,0,0,0,0,29
2026-02-01 23:00:00,-0.9,0,0,0,0,0,0,25
2026-02-02 00:00:00,-1.4,0,0,0,0,0,0,40
2026-02-02 01:00:00,-1.8,0,0,0,0,0,0,36
2026-02-02 02:00:00,-2.2,0,0,0,0,0,0,16
2026-02-02 03:00:00,-2.7,0,0,0,0,0,0,27
2026-02-02 04:00:00,-3.1,0,0,0,0,0,0,13
2026-02-02 05:00:00,-3.4,0,0,0,0,0,0,16
2026-02-02 06:00:00,-3.6,0,0,0,0,0,0,10
2026-02-02 07:00:00,-3.9,39,11,28,93.9,39,0,25
2026-02-02 08:00:00,-4.1,193,95,98,384.6,193,483.38,47
2026-02-02 09:00:00,-2.9,368,245,123,615.4,368,3600,29
2026-02-02 10:00:00,-1.1,510,387,123,758.3,510,3600,0
2026-02-02 11:00:00,1,593,467.00000000000006,125.99999999999999,810.8,593,3600,0
2026-02-02 12:00:00,2.8,613,488.00000000000006,125,826.4,613,3600,0
2026-02-02 13:00:00,4.1,565,447,118,808.2,565,3600,0
2026-02-02 14:00:00,5.1,458,351,107,752.9,458,3600,0
2026-02-02 15:00:00,5.4,301,212,89,631.5,301,3600,0
2026-02-02 16:00:00,5.3,121.00000000000001,66,55,386.8,121.00000000000001,3600,0
2026-02-02 17:00:00,4.7,6,1,5,13.200000000000001,6,3600,0
2026-02-02 18:00:00,3.2,0,0,0,0,0,0,0
2026-02-02 19:00:00,1.7,0,0,0,0,0,0,0
2026-02-02 20:00:00,-0.4,0,0,0,0,0,0,0
2026-02-02 21:00:00,-1.4,0,0,0,0,0,0,0
2026-02-02 22:00:00,-2.1,0,0,0,0,0,0,0
2026-02-02 23:00:00,-2.5,0,0,0,0,0,0,0
2026-02-03 00:00:00,-2.7,0,0,0,0,0,0,0
2026-02-03 01:00:00,-2.9,0,0,0,0,0,0,0
2026-02-03 02:00:00,-2.2,0,0,0,0,0,0,0
2026-02-03 03:00:00,-2.3,0,0,0,0,0,0,0
2026-02-03 04:00:00,-2.4,0,0,0,0,0,0,0
2026-02-03 05:00:00,-2.7,0,0,0,0,0,0,0
2026-02-03 06:00:00,-2.9,0,0,0,0,0,0,0
2026-02-03 07:00:00,-3,42,13,29,109.5,42,0,20
2026-02-03 08:00:00,-1.9,200,116,84,463.4,200,728.85,39
2026-02-03 09:00:00,0,365,244,121,607.4,365,3600,60
2026-02-03 10:00:00,3.6,496.00000000000006,348,148,676.8,496.00000000000006,3600,57
2026-02-03 11:00:00,6.7,566,388,178,669,566,3600,89
2026-02-03 12:00:00,9,566,360,206,605.4,566,3600,100
2026-02-03 13:00:00,10.2,501,286,215.00000000000003,513.2,501,3600,100
2026-02-03 14:00:00,10.8,388,190,198,404,388,3600,100
2026-02-03 15:00:00,10.8,239,84,155,247.2,239,3600,100
2026-02-03 16:00:00,10.1,98,20,78,114.59999999999998,98,3600,100
2026-02-03 17:00:00,9,7,0,7,0,7,1639.49,100
2026-02-03 18:00:00,7.2,0,0,0,0,0,0,100
2026-02-03 19:00:00,5.8,0,0,0,0,0,0,100
2026-02-03 20:00:00,4.9,0,0,0,0,0,0,100
2026-02-03 21:00:00,4.2,0,0,0,0,0,0,100
2026-02-03 22:00:00,3.7,0,0,0,0,0,0,100
2026-02-03 23:00:00,3.3,0,0,0,0,0,0,100
2026-02-04 00:00:00,3.3,0,0,0,0,0,0,100
2026-02-04 01:00:00,3.2,0,0,0,0,0,0,100
2026-02-04 02:00:00,3.3,0,0,0,0,0,0,100
2026-02-04 03:00:00,3.3,0,0,0,0,0,0,100
2026-02-04 04:00:00,3.3,0,0,0,0,0,0,90
2026-02-04 05:00:00,3.3,0,0,0,0,0,0,96
2026-02-04 06:00:00,3.3,0,0,0,0,0,0,77
2026-02-04 07:00:00,2.9,41,13,28,108,41,0,64
2026-02-04 08:00:00,2.7,199,119,80,469.2,199,730.01,30
2026-02-04 09:00:00,4.5,370,264,106.00000000000001,651.3,370,3600,0
2026-02-04 10:00:00,6.9,507,389,118,750.9,507,3600,0
2026-02-04 11:00:00,9.2,591,469,122,803,591,3600,0
2026-02-04 12:00:00,11,602,471,131,786.5,602,3600,4
2026-02-04 13:00:00,12.4,504,307,197,546.7,504,3600,65
2026-02-04 14:00:00,13.6,420,283,137,596.4,420,3600,40
2026-02-04 15:00:00,13.9,246,113,133,328.7,246,3600,60
2026-02-04 16:00:00,13.8,108,42.00000000000001,66,235.6,108,3600,80
2026-02-04 17:00:00,13.2,7,1,6,12.5,7,3600,39
2026-02-04 18:00:00,11.3,0,0,0,0,0,0,41
2026-02-04 19:00:00,9.8,0,0,0,0,0,0,60
2026-02-04 20:00:00,8.1,0,0,0,0,0,0,40
2026-02-04 21:00:00,6.7,0,0,0,0,0,0,15
2026-02-04 22:00:00,5.7,0,0,0,0,0,0,100
2026-02-04 23:00:00,4.9,0,0,0,0,0,0,100
2026-02-05 00:00:00,4.6,0,0,0,0,0,0,100
2026-02-05 01:00:00,4.5,0,0,0,0,0,0,100
2026-02-05 02:00:00,4.2,0,0,0,0,0,0,100
2026-02-05 03:00:00,2.7,0,0,0,0,0,0,100
2026-02-05 04:00:00,1.5,0,0,0,0,0,0,57
2026-02-05 05:00:00,1,0,0,0,0,0,0,7
2026-02-05 06:00:00,0.8,0,0,0,0,0,0,43
2026-02-05 07:00:00,0.8,44,13,31,106.6,44,0,19
2026-02-05 08:00:00,-0.4,198,104,94,404.6,198,730.31,66
2026-02-05 09:00:00,1.6,372,253,118.99999999999999,618.5,372,3600,6
2026-02-05 10:00:00,6,484,316,168,605.4,484,3600,100
2026-02-05 11:00:00,8.8,588,457,131,777,588,3600,62
2026-02-05 12:00:00,9.4,544,361,183,598.6,544,3600,0
2026-02-05 13:00:00,4.5,497,300,196.99999999999997,530.2,497,3600,70
2026-02-05 14:00:00,3.8,386,205,181,428.2,386,3600,45
2026-02-05 15:00:00,2.4,245,97.99999999999999,147,281.7,245,3600,80
2026-02-05 16:00:00,1.3,109,32,77,175.7,109,3600,100
2026-02-05 17:00:00,0.1,8,0,8,0,8,3471.06,99
2026-02-05 18:00:00,-0.9,0,0,0,0,0,0,97
2026-02-05 19:00:00,-1.4,0,0,0,0,0,0,100
2026-02-05 20:00:00,-1.6,0,0,0,0,0,0,100
2026-02-05 21:00:00,-1.9,0,0,0,0,0,0,100
2026-02-05 22:00:00,-2.2,0,0,0,0,0,0,100
2026-02-05 23:00:00,-2.4,0,0,0,0,0,0,100
2026-02-06 00:00:00,-2.7,0,0,0,0,0,0,100
2026-02-06 01:00:00,-3,0,0,0,0,0,0,100
2026-02-06 02:00:00,-3.4,0,0,0,0,0,0,100
2026-02-06 03:00:00,-3.8,0,0,0,0,0,0,100
2026-02-06 04:00:00,-4.2,0,0,0,0,0,0,100
2026-02-06 05:00:00,-4.6,0,0,0,0,0,0,100
2026-02-06 06:00:00,-5,0,0,0,0,0,0,100
2026-02-06 07:00:00,-5.3,35,5,30,40.4,35,0,67
2026-02-06 08:00:00,-5.3,158,51,107,195.8,158,0,73
2026-02-06 09:00:00,-5,280,106,174,256.8,280,3600,77
2026-02-06 10:00:00,-4.4,341.99999999999994,118.99999999999999,223.00000000000003,226.2,341.99999999999994,3600,88
2026-02-06 11:00:00,-4.1,370,116,253.99999999999997,195.8,370,3600,100
2026-02-06 12:00:00,-4,368,95,273,156.4,368,3600,100
2026-02-06 13:00:00,-4.2,351,93,258,163.1,351,2892.38,99
2026-02-06 14:00:00,-4.6,273,52,221,107.7,273,3094.38,100
2026-02-06 15:00:00,-5,166,14,152,39.8,166,1430.43,100
